15082007	7094640	7096483	18100	0,96414065	1	0,858356773	VPD-ZDC-novtx-mon	0,926164848
15082008	7096555	7098380	18100	0,886498129	1	0,858791582	VPD-ZDC-novtx-mon	0,928278685
15082009	7098452	7100276	18100	0,835223053	1	0,86958821	VPD-ZDC-novtx-mon	0,932387564
15082016	7110070	7110174	18102	0	1	0	VPD-ZDC-novtx-mon	0,807412626
15082022	7115952	7117676	18102	0,933043315	1	0,863455451	VPD-ZDC-novtx-mon	0,924570556
15082023	7117797	7117870	18102	0,005663405	1	0,125735294	VPD-ZDC-novtx-mon	0,851551939
15082025	7118810	7120351	18102	0,7495956	1	0,878330338	VPD-ZDC-novtx-mon	0,931793017
15082028	7120650	7121266	18102	0,280048707	1	0,8696062	VPD-ZDC-novtx-mon	0,925159764
15082030	7121502	7121603	18102	0,017724819	1	0,678726483	VPD-ZDC-novtx-mon	0,715433865
15082053	7135406	7137149	18105	1,520516123	1	0,810900744	VPD-ZDC-novtx-mon	0,871644473
15082055	7137417	7138931	18105	1,192606691	1	0,84493117	VPD-ZDC-novtx-mon	0,910823527
15082056	7139013	7140715	18105	1,194458637	1	0,84636029	VPD-ZDC-novtx-mon	0,907744538
15082057	7140769	7142559	18105	1,091242834	1	0,844781445	VPD-ZDC-novtx-mon	0,906362495
15082058	7142607	7144430	18105	1,094308927	1	0,858458672	VPD-ZDC-novtx-mon	0,922552444
15082059	7144474	7146278	18105	1,044411924	1	0,855883576	VPD-ZDC-novtx-mon	0,921465468
15082060	7146338	7147390	18105	0,600380445	1	0,84862715	VPD-ZDC-novtx-mon	0,918836671
15082066	7158178	7160201	18106	1,566691972	1	0,80835695	VPD-ZDC-novtx-mon	0,894153945
15082067	7160248	7162032	18106	1,231194198	1	0,855470033	VPD-ZDC-novtx-mon	0,919660477
15082069	7162246	7164487	18106	1,243115487	1	0,847692663	VPD-ZDC-novtx-mon	0,930778594
15082071	7164592	7166652	18106	1,062293906	1	0,862050044	VPD-ZDC-novtx-mon	0,929713654
15082073	7166799	7168352	18106	0,754099929	1	0,877962321	VPD-ZDC-novtx-mon	0,931559025
15082074	7168412	7170243	18106	0,837386059	1	0,869731264	VPD-ZDC-novtx-mon	0,930236581
15082075	7170302	7171436	18106	0,496215617	1	0,875156576	VPD-ZDC-novtx-mon	0,930639915
15083003	7176332	7178212	18107	1,637516864	1	0,796123832	VPD-ZDC-novtx-mon	0,861161748
15083004	7178277	7180111	18107	1,36564412	1	0,832657552	VPD-ZDC-novtx-mon	0,891410473
15083005	7180170	7181990	18107	1,197081347	1	0,845397634	VPD-ZDC-novtx-mon	0,904038681
15083007	7182143	7183967	18107	1,092088711	1	0,86416048	VPD-ZDC-novtx-mon	0,925041018
15083008	7184025	7185832	18107	0,989524884	1	0,855934931	VPD-ZDC-novtx-mon	0,910697611
15083009	7185904	7187710	18107	0,933391854	1	0,868892054	VPD-ZDC-novtx-mon	0,926214556
15083010	7187765	7188856	18107	0,532745786	1	0,869733925	VPD-ZDC-novtx-mon	0,925160473
15083015	7200218	7202020	18111	1,307806742	1	0,82427623	VPD-ZDC-novtx-mon	0,90956216
15083017	7202243	7203364	18111	0,487659433	1	0,578905567	VPD-ZDC-novtx-mon	0,90148483
15083021	7205033	7206680	18111	0,906615883	1	0,871448338	VPD-ZDC-novtx-mon	0,926002521
15083023	7206832	7207816	18111	0,510664355	1	0,879560567	VPD-ZDC-novtx-mon	0,926898582
15083024	7207947	7208400	18111	0,085365003	1	0,335173502	VPD-ZDC-novtx-mon	0,935263595
15083027	7210979	7211163	18111	0,069853422	1	0,828733459	VPD-ZDC-novtx-mon	0,884170179
15083028	7211236	7213053	18111	0,703989032	1	0,888491922	VPD-ZDC-novtx-mon	0,93763621
15083029	7213109	7214033	18111	0,351876352	1	0,875095396	VPD-ZDC-novtx-mon	0,939093942
15083030	7214162	7215693	18111	0,582037871	1	0,899031028	VPD-ZDC-novtx-mon	0,943146479
15083031	7215802	7216579	18111	0,305234389	1	0,88767626	VPD-ZDC-novtx-mon	0,934500629
15084006	7261821	7263517	18117	1,267922579	1	0,846474034	VPD-ZDC-novtx-mon	0,907436289
15084007	7263580	7265378	18117	1,188675801	1	0,849802561	VPD-ZDC-novtx-mon	0,911132638
15084008	7265442	7267243	18117	1,06796215	1	0,860293129	VPD-ZDC-novtx-mon	0,918325962
